Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_6	con_0h_7	con_2h_1	con_2h_3	con_2h_4	con_6h_1	con_6h_3	con_6h_4	con_12h_1	con_12h_3	con_12h_4	con_18h_1	con_18h_3	con_18h_4	con_24h_1	con_24h_3	con_24h_4	IKA_0h_5	IKA_0h_6	IKA_0h_7	IKA_2h_1	IKA_2h_3	IKA_2h_4	IKA_6h_1	IKA_6h_3	IKA_6h_4	IKA_12h_1	IKA_12h_3	IKA_12h_4	IKA_18h_1	IKA_18h_3	IKA_18h_4	IKA_24h_1	IKA_24h_3	IKA_24h_4
Q921N6	Q921N6	7	7	7	Probable ATP-dependent RNA helicase DDX27	Ddx27	20.992855442387	21.9617156590523	22.0144393848908	22.7670801038146	21.0157918401474	20.729230686232	21.4526207985684	21.6530576980106	22.0436889262811	21.4554548181308	23.1046839089754	22.9021674870089	22.3430416993961	21.9845166941368	23.3237748033111	21.6200511147725	21.1627242021568	21.3435990728489	18.7267826166918	20.2454113534291	22.5616850379357	21.3447530240572	21.9537243786504	21.8434363996919	22.063107864216	21.4440335098244	20.2865511004183	21.9067555429286	21.794276283375	21.76223262405	21.109544776176	19.4513871818132	21.0049678632633	20.5620765868997	18.8408388244546	19.9180638501323
Q9EPV8	Q9EPV8	3	3	3	Ubiquitin-like protein 5	Ubl5	21.9998330003112	22.0108563173268	22.7145505624172	22.2095485099036	20.2482699244598	21.7480926614643	20.4135011106344	20.7719474755925	19.255446971877	22.4592343706118	21.8164352712488	23.2325145676453	22.1799039115567	22.1488226155173	22.7394959160629	21.2286974744504	20.3813760587462	21.7105621625718	23.3160480912963	21.4066072270689	22.4907389467082	23.1614738564744	20.785406510194	21.4621812643053	19.8845653814264	20.4832217047377	20.3388415066577	18.6818819044071	21.9101121268038	17.3305965354564	22.074191763755	23.9456090934312	23.5373195636281	21.0998738175595	21.0350568920099	21.3008075366167
Q80VD1	Q80VD1	6	6	6	Protein FAM98B	Fam98b	22.2666914267506	22.1083300604238	21.4435792507711	21.8247979213825	19.0181157223248	20.2563307691572	20.4221477153854	20.492325172507	20.9289516112914	21.6286452616818	23.5750026993091	23.6542362379434	21.7388040736006	21.0747289432565	21.1908152072732	19.5410030370425	17.1171873215782	14.7746586873944	21.9685581005517	22.2244415963843	23.0144146260388	22.9949219948558	19.4049328033431	21.3205176069017	20.5915138108049	20.6858337729978	20.875732405084	21.6976111220947	22.8456036177918	21.2400769045007	24.7776589092036	23.4567955711114	22.9597430383446	21.3438435453455	19.8330582923293	20.8913945154202
P63094;Q6R0H7	P63094;Q6R0H7	3;3	2;2	2;2	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas	Gnas	22.257453355038	22.088478141146	20.9835973582311	22.9009532747581	21.1056842794617	21.9801682785019	18.987341080864	20.4353547782991	18.1827247297716	23.2735290008823	21.8635744056633	22.0805541123088	21.9845211463724	22.6369522423778	21.7678492182324	20.3496355408314	18.7091471290649	18.7607982700822	20.5374407948267	19.671850239237	23.3283190378726	22.6658904455754	21.6768824350407	20.2311877480683	20.5432985390083	20.6738831102456	21.3634771546245	22.4075664474623	21.1569634373074	20.0961844122118	24.1981579511882	24.1659543604956	23.4258292804079	21.7378794341578	21.548667716011	21.8646329389714
Q8C156	Q8C156	6	6	6	Condensin complex subunit 2	Ncaph	21.5114672079058	21.3079613862533	20.9404005620214	19.3341594039289	18.4494048022086	20.9566631851521	21.4542051287156	21.1774767219218	19.8639286473951	22.4431918943192	23.3937237596691	23.5962061323377	21.9517219272903	20.4089365008601	22.3589015392361	18.1217281972282	18.399831242642	19.0821157485151	21.623342587955	21.2138985320266	22.9026995143422	21.0908855722849	20.3984168485628	21.0502102874534	21.5500605688393	21.4448300161595	19.2785150126734	19.0004408149502	22.8936822684427	21.0032333793895	24.6128386202464	22.7649429624765	22.5438972037964	19.2075808762637	21.1460397896288	20.5217384897183
Q9QXT0	Q9QXT0	3	3	3	Protein canopy homolog 2	Cnpy2	21.5578299897503	21.8906771213676	20.9171156444929	23.5713942331055	22.9006720314926	22.2551727961705	22.010065619446	21.6099269592837	22.4513461895757	22.3532543040828	21.9608559586349	22.6076007804452	21.9011750838139	20.9675893708125	20.6300125018459	22.1459365698421	22.5966631357713	21.9309536703948	21.1854257629878	21.5480372018578	21.3479821764558	19.2543225259473	21.7160297022065	21.758883264732	22.0728287359954	21.1292705818192	22.0750697155575	22.134043755686	20.5088542515479	22.0322585278709	23.3079945313235	22.7224766004765	22.5628311830075	20.9341188592887	21.701927330736	21.386049234813
Q80U93	Q80U93	14	14	14	Nuclear pore complex protein Nup214	Nup214	22.6515066938133	22.0548487478999	21.8393993317107	19.850408368943	21.1883417235839	21.3981477942729	22.0448137281203	21.6070517293478	22.3869889138173	20.3042952065132	22.2274197377629	20.6618893837012	16.1716619543835	18.7827405539029	21.4458663044114	21.6528858049643	20.7628825487961	20.2640333242992	21.7444189922514	21.3297940541487	20.9708978541869	21.5787277630773	22.1002997994384	22.2205010940029	21.3222332784778	22.0875221502759	21.8180366024912	20.089630720316	21.97878844619	18.2413791794548	22.2262117000714	20.6224324369931	21.0874333541891	20.5683262480063	19.7760854556421	20.1828184405191
Q8CGC6	Q8CGC6	9	9	9	RNA-binding protein 28	Rbm28	23.4694532758093	23.1596597707597	22.8301675219089	15.1366499068187	22.2326975608658	21.6490396764771	20.784827319824	21.6131828000663	20.5347052745945	19.6221506813562	17.1606871308955	21.8443611689747	16.2855370928877	19.0743887193225	23.0779194468701	23.3011328882234	21.6761441224497	21.8373115087437	22.266205368507	21.3233757216912	22.641139174043	16.4304808119747	20.7984986283682	19.0067609299959	21.4123500337497	21.4764535224786	22.2802377995932	18.8957580044799	21.0168499684065	21.5320301075923	23.7299424903152	24.0258505629389	21.4035262891755	21.5685487393571	21.4967896197848	20.9628611801171
Q8K411	Q8K411	10	10	10	Presequence protease, mitochondrial	Pitrm1	22.0503114704355	21.8566452993629	21.3629258548796	21.7727862862858	22.5101030673274	22.5303835907271	22.0768773752732	22.0350984161608	21.5158901842849	22.4791450866532	22.5570049529759	22.4582537356253	21.6173364375824	21.0226932641488	22.6614560875684	22.2121863395603	21.8323955021927	21.9367741972324	20.6615086935929	20.3428966370708	20.0691935647464	18.7512140592353	22.266299901425	21.1762831411764	22.425398068344	21.7630878811813	22.2641173558599	19.340184486162	20.1358485404779	19.6043373535661	23.263975677397	22.6054806631596	22.5715476219986	22.3985565239705	22.4033623540571	21.6194751182024
O55098	O55098	12	12	12	Serine/threonine-protein kinase 10	Stk10	20.9668032152872	21.917058775725	20.5882071801955	20.2683991073527	20.8309733456003	18.8048125286987	21.2797254073353	22.1120711336698	20.916336911773	20.9622288194507	21.1038475041054	21.3490350687406	20.8787161840909	21.9009103408442	22.370914047641	21.723978599315	19.8327331524649	19.3869154837699	20.2018097930011	23.744975212951	22.010449504756	21.2594193272138	22.6307173813735	21.9523952883409	21.018105290657	20.6582465156389	22.9743182004203	18.1909354143489	21.8086257680855	18.6401319831571	23.7146770207587	23.5310388585528	23.3264115074562	21.7992022541706	19.2649801546608	20.5171462075566
Q9CPV4	Q9CPV4	8	8	8	Glyoxalase domain-containing protein 4	Glod4	22.16794874902	19.1844775126685	21.3172420977323	19.928390384266	19.3280408787689	20.3767939571944	21.1338330851108	19.347521068043	21.1027919360088	19.9876218018177	22.7897548490389	23.0629633485736	21.762324922473	22.1390255371625	21.6524827361809	20.7186512353603	22.1097094921772	22.2970318683317	21.6170668575206	23.3335198756774	21.3170413480497	21.2512358048768	22.3401904865661	21.1604587278744	21.9274364123536	18.8419405655602	16.8203355670927	21.8865104820906	20.8464849445053	18.4411051405365	24.4378261479638	22.4963925473486	23.0949093313478	21.6708012941935	21.9830843341606	21.0332024543731
Q9CRD2	Q9CRD2	3	3	3	ER membrane protein complex subunit 2	Emc2	21.6366060526411	22.5205684919733	22.2583959127721	21.2492226784845	20.517561819451	21.6070277986637	20.869284369097	21.2017769575318	20.5699984730741	20.5956412201786	23.2624320713483	23.6507391532082	22.5506973315581	22.2586598463754	23.2430949026652	20.0871762044776	20.0747754853493	20.2012458541129	22.0606379495383	21.8172723761008	22.5230302697479	22.8248161893346	21.1541289921932	21.1043303746073	20.6134632645585	19.2551587747438	20.6268723464989	22.2516557648626	22.2163271843856	20.5116132808568	22.7077180931937	23.5854686234841	22.798732440011	22.1196723609615	20.9882417965786	21.554293197714
Q3UYV9	Q3UYV9	6	6	6	Nuclear cap-binding protein subunit 1	Ncbp1	21.7657401158902	22.9338068530632	21.6134885674439	19.1322867286076	20.063777816783	22.1394236458233	21.0272852833935	21.1963191908548	21.1597438925007	21.2198095440022	22.1341061684381	22.182326828021	21.460880143012	20.8856349108788	21.852348187545	22.1444676382493	20.8089743996516	22.1884342950675	22.6365316624577	23.0542756180279	23.1979610415651	21.7532796042827	21.1755916184413	19.0868789629162	22.1362378583332	22.1851805073774	20.4460273513803	22.0884595101742	21.27783627809	19.1462177584247	21.9499059615431	22.4581586711288	22.1341302412315	22.2611744046934	21.6100931656359	22.0388933414657
P25911	P25911	11	10	9	Tyrosine-protein kinase Lyn	Lyn	22.5157286757524	21.2837622583138	21.7860246687974	22.5887282044194	21.2827417646564	21.5724054420488	22.1843891967183	22.2637743832847	21.9680745513293	20.3502624365733	21.0434325727865	23.2079955482374	20.9405605540409	19.6921777961957	22.5456907004745	21.3692416602435	21.3086086008058	21.4929856814604	19.8500823264498	21.6440117426668	21.3123683482916	22.7929364380029	22.0327581849797	21.4552213420108	21.6401896090905	21.1225350617826	20.8418611091166	19.6862590414634	19.9307011117982	20.2799925874334	20.4813470688912	23.5050896020468	23.5539254575921	22.3808278474403	22.2578046984359	22.1129054803889
Q59J78	Q59J78	5	5	5	Mimitin, mitochondrial	Ndufaf2	20.4470764509732	21.9235442326545	22.1805440327358	20.3200130953821	20.8251468521722	19.9945427719344	20.3508502588899	20.9216740207918	18.0792243084901	22.1420740431938	21.1158726122291	21.8947371307847	22.672468175254	22.6783036450892	22.7114540085552	20.9233097429544	20.3707056189023	20.7369538430526	22.1921369572382	22.0576203734819	21.8775860444025	20.0426715215817	20.7358573888979	19.9838394629789	19.859741088896	20.6227159963619	20.0746670672046	20.0460708722891	19.2368996044676	19.9333649770551	25.1158347017962	25.1021271164651	22.1252276913182	20.4471141446854	18.9220055875909	21.1210040986971
Q91WM3	Q91WM3	6	6	6	U3 small nucleolar RNA-interacting protein 2	Rrp9	22.2420732241586	23.1907461424033	22.5070642790221	23.9105749964919	20.2062214860072	20.9411603422303	20.0813101512404	19.7537122007793	19.2871751706238	22.0561623976502	23.9786440377251	22.3097269802377	22.249363601985	23.3794631962103	23.605976275202	18.8973813641815	18.3732621055761	19.4352451050364	21.5334762242868	21.2542213897045	21.0049757563186	22.8161127469267	20.1050667930598	20.8268620787028	18.7775417026147	21.0329016244031	19.4485393961299	19.1043430987093	20.1134842393665	18.3303672562818	23.1613966940571	23.206098662522	23.2712923306919	20.8784618250264	18.9448063759484	20.2935232097176
Q9QYI3	Q9QYI3	9	9	9	DnaJ homolog subfamily C member 7	Dnajc7	21.7837204985841	22.227401678338	22.2466825838489	21.5541160485044	20.4728675079006	19.8831853839967	21.7649259811527	21.2070421624455	18.181538094864	20.464876513671	22.4618160938584	21.3758852920243	19.933586811021	22.4440152246017	23.5088200016798	20.6472828291314	20.6891275036922	20.5167605304582	22.0267153251523	22.4078053616715	22.0118193944455	21.4827340293993	21.636275247541	20.8028885397895	21.9397631830519	21.7618189898385	21.3039914632627	20.656336850745	20.5567328279519	20.9332873481842	22.7490621430364	23.982919248652	23.9058480243009	21.3450327729441	21.1873160314898	21.7417211261764
P46460	P46460	7	7	7	Vesicle-fusing ATPase	Nsf	22.2642485870931	22.9386806119346	22.4470274790184	22.4886922728994	21.3720886935884	21.4642029108776	18.4363674011145	22.603355602078	22.9392886698996	23.0303999371971	23.3343366305443	20.8904957251722	19.8344174982176	22.3769043690131	22.3781107726985	20.494799932267	20.0497847312479	20.7538571389651	20.4972285740217	22.3807232154585	22.1452890684016	16.5405347355497	21.649019082421	21.5415081394049	20.7305886119818	20.6681815441782	20.7321472961496	22.4310050297093	21.4578000284514	21.1293372515271	21.9985849571849	21.2837434879521	21.2656815267165	21.8266936401302	20.5224573822138	21.0343771916062
Q6P5G6	Q6P5G6	1	1	1	UBX domain-containing protein 7	Ubxn7	22.9483147396859	22.1080881453039	22.3977196776891	21.7601442799549	20.1662322506753	19.4722016493492	19.5356160657957	18.1422110271711	19.0162834302743	22.5947600414819	21.698476067432	23.0366241739261	22.1799039115567	21.3904226206175	22.9856185323705	16.2338239969572	13.690494522575	14.817523299072	22.8416031091456	21.706449177022	22.2186185286105	18.0318294866191	17.7482109098606	17.635580433519	19.8229589364348	18.7568082125815	20.1884937146215	19.7882704280374	20.1771858558397	20.2733102105676	25.4317740836358	24.5629396675234	23.8308137963727	18.2603993863044	18.5992825727174	16.1856380270824
Q8VCF0	Q8VCF0	3	3	3	Mitochondrial antiviral-signaling protein	Mavs	22.529273643687	21.2667367076942	22.6808818239879	23.6014970315106	20.8049564513436	19.3123455194876	19.1287176309462	18.7310200181908	19.3737189588413	23.2167710454716	24.0297656111762	24.304238069813	22.5342441642848	22.1414578287577	23.5257344590585	18.2255490777408	18.2352977339964	18.3416062889816	21.2272885119562	20.9758409263676	23.5544838024132	23.5574960294774	21.1850175499813	19.5180148526905	18.0779391142196	19.2534417580719	19.1315842502593	21.4922964060138	19.9613155575723	20.198578870878	24.0440320094646	24.0749736225932	23.6936732877905	18.6635575795099	18.93794933075	20.0353014500755
Q99LT0	Q99LT0	5	5	5	Protein dpy-30 homolog	Dpy30	21.6773242389995	22.5916054804397	21.0522822344899	22.9984117555747	22.8689428551445	22.4963683417867	23.4486666758998	21.812324874758	20.8236145843411	23.3732723663314	24.1530052015581	22.6985012785725	21.0934382081664	20.8130821996265	21.9612038261594	21.1836095263721	20.6502991673925	22.3181621201876	21.7042195992418	23.0314148051007	22.7206904762319	21.0552918232668	17.0418137909989	22.2289705635521	20.9042452744232	22.8311441302007	21.7297892788214	21.4311296343087	20.5342523917512	20.6641576112032	20.9227057400043	21.4039228974477	21.0015620051076	20.2365142277054	20.8156281195381	20.130522404024
P28740;Q8C0N1	P28740	5;1	5;1	5;1	Kinesin-like protein KIF2A	Kif2a	21.7006124445565	21.5237625614288	20.2327082612398	20.6965224598325	21.0714323345747	22.1646310535666	22.1859868718097	21.7239862091501	20.8717462264394	22.8178374650458	22.409659007105	21.6171403693564	20.6519288489494	21.3803560912065	19.4189334134506	21.5623067116626	21.2076624585128	21.9220020679241	21.2035544622237	18.716001360191	22.0671983707785	21.3754418456759	22.217235731977	21.7639752059458	22.2607468418859	22.2562554455718	22.2423769999942	21.785102829847	22.1477170815608	20.9616644521637	24.5896816152893	23.5981465648932	23.4027755048833	22.1980726314787	22.1078868877752	21.8429671895713
Q9CYN2	Q9CYN2	5	5	5	Signal peptidase complex subunit 2	Spcs2	19.1526636066581	19.7233971004806	20.0894753968619	20.5850742557492	23.1423574970951	22.8169395779125	22.7927641995386	22.4272014038761	23.5288505082476	21.8536211644205	21.1863228871042	20.7700139035716	17.4246771376511	18.9842433724427	18.2557249346288	22.9740669383287	19.7457529557233	23.543265218366	21.5808631000331	19.6068208499003	16.7934477267089	21.7690527373313	23.0543774510532	22.4430508927815	22.2155593389344	22.8309964253988	23.0535799057866	20.6617372681328	20.5451830032958	20.112231968371	20.7588048971962	17.4177049249592	18.481470097601	23.2918365446808	22.8885107829299	23.0236953841992
Q60870	Q60870	2	2	2	Receptor expression-enhancing protein 5	Reep5	21.8646020554507	22.3303251562266	20.4768363516093	24.7834161644831	23.1371711290106	21.8618284472089	21.5605523568323	21.5999842561187	21.5776558364038	23.4414042142883	22.9503994132837	21.6372917955416	19.8203508805068	20.9390437980525	22.0315101807427	21.2387464301799	21.2933847636639	21.5796035671728	23.9616339223889	22.0314461506898	23.0137297567011	24.7179710418274	21.599417005003	23.1110532603613	20.8559105669232	20.3004241818438	20.6708746513248	22.4934680697099	19.039255273427	22.643615372564	24.5574257931752	23.4564583085002	24.5288664091268	22.5742989468038	22.3149333477838	22.6655065145461
Q8BKS9	Q8BKS9	11	11	11	Pumilio domain-containing protein KIAA0020	Kiaa0020	22.8551749709089	22.463454689564	22.893488123795	21.7380589347771	21.5110677831919	21.5782782465336	22.3501481019934	22.16483005903	22.4587312185155	20.8837803991055	22.5252507673074	22.1665728626834	21.2096595470376	22.4934429258031	19.8627768436032	23.1761094213732	22.8229874609235	22.3082160186391	22.7205348949744	21.7337122272014	21.7613727708801	21.7410230844034	22.1151804258189	21.4807299228277	21.9678975867232	21.287487389356	22.3221754810464	18.460593453983	20.636667682439	17.4254583715176	21.8294489611656	20.9673500874744	21.8149417959007	22.4655542158385	21.1357460091135	21.7923682190686
Q9D1Q6	Q9D1Q6	5	5	5	Endoplasmic reticulum resident protein 44	Erp44	20.2506770834042	21.1740732163489	21.716855683226	24.0324007325039	21.7570434053942	22.2187559298516	21.6811660393963	22.1576159458994	22.9039060135442	22.3055124422183	23.5137986316321	22.7761476219869	22.3781063763169	21.3989942406917	18.7501212117339	21.897406746733	19.7282439299278	22.0199797344265	22.5113960869149	20.82294364589	20.7756774099584	23.7084430292269	21.7161134245197	21.8022388380913	21.7455501650409	21.6698933518225	20.973539881816	23.116350571651	22.1112052233681	22.8930486803081	23.0231333612376	22.4930794628891	23.3545849258236	22.6196453064364	22.7394782297315	22.7343899315284
Q924C1	Q924C1	9	9	9	Exportin-5	Xpo5	21.162576405541	20.8798434102438	22.7313935218907	22.3091822850587	21.9282960084395	21.3908865877972	22.0275536240668	22.5534603612031	21.9607270182293	21.7530531585522	23.8956078159326	23.0146351179725	21.4418183404321	22.5884752221777	22.9262673261448	21.3631720010003	21.5610068792769	21.8647562836582	20.0831369613885	22.4870407734941	20.5985053749397	21.4804073419317	22.1675862402974	20.1562754368546	22.0721436249685	21.7482119971221	20.7159464595208	18.5954055292015	21.2190762342019	20.8827358137276	23.3128802272029	23.0225635293767	23.0177716311555	22.6281535699039	22.5459015345683	22.7336094605034
Q78IK4	Q78IK4	5	5	5	Apolipoprotein O-like	Apool	22.5216819924662	21.9906411009055	22.1792733633363	22.4111922633195	22.1422708421045	21.8449318712832	21.8555487433914	21.7441332831386	19.7150875399299	23.2317059734441	23.0948533944147	23.072088220688	22.9053384630089	23.225699881958	23.4730069233074	22.3420669719966	22.6357197435798	21.9317270418916	21.159563400558	19.6248522490077	21.8957345462162	23.0132728288079	22.0067454330789	20.9005248801402	21.5497615221778	21.9723712090792	22.3708603122326	22.7279115028499	22.2631440892432	21.8167784577241	24.7288070595918	23.5592461587533	23.6583956243492	22.654997017382	21.4773373047815	21.5317993936418
Q8C3J5	Q8C3J5	7	7	7	Dedicator of cytokinesis protein 2	Dock2	23.1200575341118	22.9292565435152	22.9084311313184	21.6304367211787	20.8898926374768	21.4701410394956	21.2306826445504	21.3523307058837	19.1289173587877	20.2713586047392	20.2424878298249	21.2344759984252	20.7912927552524	21.72705174122	21.6025494391782	20.0430070685112	19.0556057700618	20.2688852012786	22.1451548861774	22.8223844703746	22.0255516063222	21.0838293310288	20.8911023882069	20.8669606127544	21.388187964264	21.4593527767781	20.9687659880943	21.8872891825916	21.3526231001018	20.3903496478304	24.657661006532	24.1976424265111	23.601046772545	22.0893272514098	22.1139846199063	22.4024246114819
Q9CQR4	Q9CQR4	2	2	2	Acyl-coenzyme A thioesterase 13	Acot13	22.6992747336205	23.1737124741441	23.1722076213442	22.3995912371488	21.1874312294555	21.4199418943286	20.9519171623503	20.5167449896505	20.8204690786187	22.9088586564311	23.0584386859233	23.5806721570383	21.4918414859397	22.840062896553	23.5819407824576	21.2330606830749	21.1123719110587	20.5051375481987	23.1486928769671	22.8506514979767	22.1722468070861	22.7684126295992	21.2549149464498	19.7408887940903	21.3549130217287	21.4925782820534	22.0545507054573	21.1933929952852	19.1619685088796	21.9073984198103	24.2478845915891	22.7741942862636	24.1393443569814	22.2128511196694	22.3781917796359	21.7190595309313
